team,year,won,lost,tied,UNITID,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,TUITIONFEE_IN,TUITIONFEE_OUT,AVGFACSAL,PFTFAC,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF
Miami Florida,2017,10.0,3.0,0.0,132903,56366.0,0.4929,0.1124,0.2645,0.061,0.499,1249.0,27.0,0.8956,0.7001,6368.0,22467.0,9881.0,0.9724,1152.0,9764.0,9764.0,4970.0,4970.0
Miami Florida,2016,9.0,4.0,0.0,132903,55113.0,0.511,0.114,0.254,0.0594,0.4999,1179.0,26.0,0.888,0.6886,6368.0,22467.0,9509.0,0.9757,1152.0,9764.0,9764.0,4970.0,4970.0
Miami Florida,2015,8.0,5.0,0.0,132903,54091.0,0.5325,0.1122,0.2404,0.0586,0.4857,1179.0,26.0,0.8913,0.7039,6368.0,22467.0,9257.0,0.9773,1146.0,9764.0,9764.0,4944.0,4944.0
Miami Florida,2014,6.0,7.0,0.0,132903,52280.0,0.5519,0.1088,0.2303,0.0559,0.4961,1185.0,26.0,0.875,0.697,6368.0,22467.0,9211.0,0.9739,1146.0,9300.0,9300.0,4076.0,4076.0
Miami Florida,2013,9.0,4.0,0.0,132903,50919.0,0.5718,0.1056,0.2158,0.0559,0.4894,1175.0,26.0,0.8711,0.6724,6317.0,22416.0,8646.0,0.9807,1146.0,9300.0,9300.0,4076.0,4076.0
Miami Florida,2012,7.0,5.0,0.0,132903,50621.0,0.5925,0.1016,0.2026,0.0546,0.4624,1182.0,26.0,0.8775,0.6505,6247.0,22345.0,8340.0,0.9732,1146.0,9300.0,9300.0,4076.0,4076.0
Miami Florida,2011,6.0,6.0,0.0,132903,49559.0,0.6114,0.0997,0.1895,0.0552,0.4505,1185.0,26.0,0.8728,0.6272,5584.0,21064.0,7960.0,0.9756,924.0,8574.0,8574.0,4076.0,4076.0
Miami Florida,2010,7.0,6.0,0.0,132903,47225.0,0.6385,0.0962,0.1698,0.0557,0.4638,1182.0,26.0,0.8663,0.6363,5021.0,20500.0,7725.0,0.9808,924.0,8574.0,8574.0,4076.0,4076.0
Miami Florida,2009,9.0,4.0,0.0,132903,44957.0,0.511,0.1056,0.254,0.0594,0.4678,1173.0,26.0,0.8745,0.6319,4526.0,20005.0,7899.0,0.9919,924.0,8574.0,8574.0,4076.0,4076.0
Miami Florida,2008,7.0,6.0,0.0,132903,42548.0,0.511,0.1056,0.254,0.0594,0.4826,1163.0,25.0,0.8586,0.6281,3947.0,19427.0,7756.0,0.9321,924.0,8574.0,8574.0,4076.0,4076.0
Miami Florida,2007,5.0,7.0,0.0,132903,40983.0,0.511,0.1056,0.254,0.0594,0.6017,1157.0,25.0,0.84,0.5915,3562.0,17763.0,7526.0,0.9461,924.0,8574.0,8574.0,3802.0,3802.0
Miami Florida,2006,7.0,6.0,0.0,132903,39257.0,0.511,0.1056,0.254,0.0594,0.5156,1143.0,25.0,0.82,0.5772,3492.0,17017.0,7450.0,0.9566,888.0,8528.0,8528.0,3802.0,3802.0
Miami Florida,2005,9.0,3.0,0.0,132903,37507.0,0.511,0.1056,0.254,0.0594,0.6189,1130.0,24.0,0.83,0.5669,3339.0,16471.0,7155.0,0.9411,860.0,8246.0,8246.0,3676.0,3676.0
Miami Florida,2004,9.0,3.0,0.0,132903,34890.0,0.511,0.1056,0.254,0.0594,0.5539,1144.0,25.0,0.82,0.5493,3180.0,15686.0,6523.0,0.9421,828.0,7398.0,7398.0,3542.0,3542.0
Miami Florida,2003,11.0,2.0,0.0,132903,34064.0,0.511,0.1056,0.254,0.0594,0.5985,1140.0,26.0,0.875,0.535,3013.0,14041.0,6418.0,0.9488,800.0,7191.0,7191.0,3423.0,3423.0
Miami Florida,2002,12.0,1.0,0.0,132903,31808.0,0.511,0.1056,0.254,0.0594,0.6175,1130.0,26.0,0.875,0.4971,2820.0,12229.0,6293.0,0.9745,800.0,6282.0,7020.0,2410.0,3960.0
Miami Ohio,2022,6.0,7.0,0.0,135726,12215.0,0.4679,0.0899,0.2354,0.0451,0.1894,1409.0,30.0,0.921,0.8411,57194.0,57194.0,14083.0,0.7267,1070.0,16910.0,21150.0,3846.0,3846.0
Miami Ohio,2021,7.0,6.0,0.0,135726,11928.0,0.4428,0.0913,0.2426,0.0451,0.2849,1402.0,32.0,0.9277,0.8351,54760.0,54760.0,13336.0,0.7481,1000.0,15980.0,20060.0,3590.0,3590.0
Miami Ohio,2020,2.0,1.0,0.0,135726,11221.0,0.4242,0.0946,0.2349,0.0468,0.3309,1354.0,30.0,0.906,0.8289,53682.0,53682.0,12854.0,0.8099,1000.0,15470.0,19190.0,3560.0,3560.0
Miami Ohio,2019,8.0,6.0,0.0,135726,11094.0,0.4237,0.0882,0.2233,0.0458,0.2713,1371.0,31.0,0.9282,0.8308,51930.0,51930.0,12817.0,0.8274,1000.0,14658.0,18238.0,3318.0,3318.0
Miami Ohio,2018,6.0,6.0,0.0,135726,10873.0,0.4214,0.0844,0.2233,0.0494,0.3215,1365.0,31.0,0.9236,0.8188,50226.0,50226.0,12367.0,0.7906,1000.0,14108.0,17448.0,3126.0,3126.0
Miami Ohio,2017,5.0,7.0,0.0,135726,10613.0,0.4202,0.0824,0.2266,0.054,0.357,1366.0,30.0,0.9089,0.8372,48484.0,48484.0,12193.0,0.779,1000.0,13666.0,16926.0,3124.0,3124.0
Miami Ohio,2016,6.0,7.0,0.0,135726,10577.0,0.4251,0.0786,0.2268,0.0549,0.3771,1323.0,30.0,0.9076,0.8166,47004.0,47004.0,11984.0,0.7938,930.0,13310.0,16490.0,3062.0,3062.0
Miami Ohio,2015,3.0,9.0,0.0,135726,10729.0,0.4178,0.077,0.2242,0.0555,0.3779,1319.0,30.0,0.9211,0.8161,45724.0,45724.0,11529.0,0.8176,930.0,12908.0,15952.0,2767.0,2767.0
Miami Ohio,2014,2.0,10.0,0.0,135726,10828.0,0.4257,0.074,0.2157,0.0573,0.3818,1330.0,30.0,0.9262,0.8099,44350.0,44350.0,11374.0,0.7553,2430.0,12684.0,10700.0,3390.0,5540.0
Miami Ohio,2013,0.0,12.0,0.0,135726,11246.0,0.4302,0.0728,0.2171,0.0538,0.4044,1332.0,30.0,0.9134,0.8169,42852.0,42852.0,11115.0,0.7471,2410.0,12314.0,10500.0,3330.0,5440.0
Miami Ohio,2012,4.0,8.0,0.0,135726,10237.0,0.4381,0.0684,0.234,0.0557,0.397,1331.0,30.0,0.9144,0.8055,41220.0,41220.0,10824.0,0.7416,2400.0,11882.0,10350.0,3280.0,5360.0
Miami Ohio,2011,4.0,8.0,0.0,135726,10144.0,0.4442,0.0691,0.238,0.0566,0.3833,1326.0,30.0,0.9088,0.779,39654.0,39654.0,10087.0,0.7316,2540.0,11528.0,9460.0,2790.0,3270.0
Miami Ohio,2010,10.0,4.0,0.0,135726,9903.0,0.4506,0.0723,0.2457,0.053,0.3922,1313.0,30.0,0.8966,0.8025,37836.0,37836.0,9823.0,0.711,2750.0,11062.0,10664.0,3806.0,4116.0
Miami Ohio,2009,1.0,11.0,0.0,135726,9855.0,0.4257,0.0786,0.2268,0.0538,0.444,1284.0,29.0,0.8962,0.7953,36188.0,36188.0,9573.0,0.7186,2750.0,10800.0,13326.0,3806.0,3294.0
Miami Ohio,2008,2.0,10.0,0.0,135726,10008.0,0.4257,0.0786,0.2268,0.0538,0.3863,1290.0,29.0,0.904,0.7683,34834.0,34834.0,9491.0,0.6905,1200.0,10254.0,13326.0,3662.0,3294.0
Miami Ohio,2007,6.0,7.0,0.0,135726,9997.0,0.4257,0.0786,0.2268,0.0538,0.38,1282.0,29.0,0.9037,0.7635,33018.0,33018.0,9071.0,0.6804,910.0,9784.0,13326.0,2760.0,3294.0
Miami Ohio,2006,2.0,10.0,0.0,135726,10190.0,0.4257,0.0786,0.2268,0.0538,0.4049,1274.0,29.0,0.9,0.7327,31288.0,31288.0,8656.0,0.6821,870.0,9334.0,13326.0,2630.0,3294.0
Miami Ohio,2005,7.0,4.0,0.0,135726,10132.0,0.4257,0.0786,0.2268,0.0538,0.4614,1261.0,28.0,0.89,0.7073,29504.0,29504.0,8367.0,0.6869,830.0,8906.0,13326.0,2524.0,3294.0
Miami Ohio,2004,8.0,5.0,0.0,135726,9741.0,0.4257,0.0786,0.2268,0.0538,0.4206,1253.0,28.0,0.87,0.7122,27840.0,27840.0,7987.0,0.6928,808.0,8602.0,8602.0,2450.0,2450.0
Miami Ohio,2003,13.0,1.0,0.0,135726,9629.0,0.4257,0.0786,0.2268,0.0538,0.4445,1233.0,28.0,0.9088,0.6748,26280.0,26280.0,7958.0,0.6949,790.0,8328.0,8328.0,2398.0,2398.0
Miami Ohio,2002,7.0,5.0,0.0,135726,9418.0,0.4257,0.0786,0.2268,0.0538,0.4386,1194.0,26.0,0.9088,0.6544,24810.0,24810.0,7520.0,0.6953,775.0,8062.0,8062.0,2330.0,2330.0
Michigan,2022,13.0,1.0,0.0,169248,10297.0,0.7606,0.0968,0.0527,0.0136,0.7895,1104.0,23.0,0.7182,0.6172,13650.0,13650.0,10229.0,0.7568,1000.0,11248.0,8000.0,1070.0,2220.0
Michigan,2021,12.0,2.0,0.0,169248,11323.0,0.7614,0.1013,0.054,0.0123,0.7708,1120.0,23.0,0.7713,0.6167,13200.0,13200.0,10077.0,0.7681,1000.0,10920.0,8000.0,1250.0,2400.0
Michigan,2020,2.0,4.0,0.0,169248,12909.0,0.7544,0.1074,0.0535,0.0124,0.6867,1113.0,23.0,0.8004,0.6358,12960.0,24120.0,9955.0,0.7637,1000.0,10676.0,10676.0,1780.0,1780.0
Michigan,2019,9.0,4.0,0.0,169248,14409.0,0.7575,0.1033,0.0514,0.0111,0.6951,1106.0,23.0,0.7414,0.6112,12960.0,24120.0,9593.0,0.7253,1000.0,10328.0,10328.0,1080.0,1080.0
Michigan,2018,10.0,3.0,0.0,169248,16157.0,0.7665,0.0956,0.0498,0.0106,0.6884,1115.0,24.0,0.7727,0.6164,12960.0,24120.0,9350.0,0.7235,1000.0,10076.0,8907.0,853.0,853.0
Michigan,2017,8.0,5.0,0.0,169248,17489.0,0.7772,0.0883,0.0461,0.0113,0.6775,1125.0,24.0,0.7687,0.5836,12510.0,23670.0,9030.0,0.6977,1000.0,9736.0,7394.0,830.0,830.0
Michigan,2016,10.0,3.0,0.0,169248,19551.0,0.7767,0.0852,0.0446,0.0105,0.7156,1049.0,23.0,0.7759,0.5747,12150.0,23670.0,8749.0,0.6697,1000.0,9406.0,7346.0,938.0,938.0
Michigan,2015,10.0,3.0,0.0,169248,19954.0,0.7876,0.0792,0.0383,0.0104,0.6875,1049.0,23.0,0.7873,0.5898,11850.0,23670.0,8462.0,0.6537,1000.0,9088.0,7088.0,984.0,984.0
Michigan,2014,5.0,7.0,0.0,169248,20297.0,0.7954,0.0783,0.033,0.0095,0.6927,1050.0,23.0,0.7642,0.5554,11550.0,23670.0,8439.0,0.6602,1000.0,8780.0,7065.0,1170.0,1170.0
Michigan,2013,7.0,6.0,0.0,169248,20070.0,0.7971,0.0744,0.0299,0.0093,0.6304,1029.0,22.0,0.7671,0.5929,11220.0,23670.0,8603.0,0.6836,1000.0,8544.0,7000.0,1240.0,1240.0
Michigan,2012,8.0,5.0,0.0,169248,20848.0,0.8026,0.0684,0.0263,0.0089,0.6893,1050.0,23.0,0.7552,0.572,10950.0,23670.0,8192.0,0.6356,1000.0,8376.0,8376.0,1320.0,1320.0
Michigan,2011,11.0,2.0,0.0,169248,21232.0,0.8028,0.0644,0.0243,0.0089,0.6845,1050.0,23.0,0.7598,0.5425,10024.0,22092.0,7555.0,0.6571,1000.0,8212.0,7370.0,1320.0,1240.0
Michigan,2010,7.0,6.0,0.0,169248,21055.0,0.8161,0.0543,0.0245,0.0089,0.9212,1030.0,22.0,0.7962,0.5435,9688.0,22092.0,7682.0,0.6243,1000.0,8092.0,7370.0,1242.0,1240.0
Michigan,2009,5.0,7.0,0.0,169248,20142.0,0.7772,0.0852,0.0446,0.0105,0.7203,1049.0,23.0,0.7618,0.5717,10170.0,23670.0,7523.0,0.5562,1000.0,7896.0,7370.0,1231.0,1240.0
Michigan,2008,3.0,9.0,0.0,169248,20022.0,0.7772,0.0852,0.0446,0.0105,0.6969,1031.0,22.0,0.7711,0.5746,9570.0,22260.0,7302.0,0.5456,1000.0,7667.0,7370.0,1200.0,1240.0
Michigan,2007,9.0,4.0,0.0,169248,19632.0,0.7772,0.0852,0.0446,0.0105,0.7329,1031.0,22.0,0.7596,0.5717,9120.0,21210.0,7094.0,0.5529,1000.0,7236.0,7370.0,2010.0,1240.0
Michigan,2006,11.0,2.0,0.0,169248,19815.0,0.7772,0.0852,0.0446,0.0105,0.7526,1011.0,22.0,0.76,0.5729,7530.0,17520.0,6896.0,0.5596,1000.0,6824.0,7370.0,2046.0,1240.0
Michigan,2005,7.0,5.0,0.0,169248,19776.0,0.7772,0.0852,0.0446,0.0105,0.7526,1011.0,22.0,0.77,0.5535,6390.0,14850.0,6745.0,0.5685,1000.0,6376.0,7370.0,1665.0,1240.0
Michigan,2004,9.0,3.0,0.0,169248,19633.0,0.7772,0.0852,0.0446,0.0105,0.7435,1012.0,22.0,0.78,0.5541,5365.0,12467.0,6590.0,0.5365,780.0,6160.0,6160.0,1610.0,1240.0
Michigan,2003,10.0,3.0,0.0,169248,19367.0,0.7772,0.0852,0.0446,0.0105,0.7035,1010.0,22.0,0.7687,0.523,5218.0,12148.0,6351.0,0.522,750.0,5924.0,5924.0,1628.0,1628.0
Michigan,2002,10.0,3.0,0.0,169248,19480.0,0.7772,0.0852,0.0446,0.0105,0.7137,1050.0,23.0,0.7687,0.4744,4747.0,11119.0,6127.0,0.5439,750.0,5524.0,5524.0,1740.0,1740.0
Michigan State,2022,5.0,7.0,0.0,171100,39021.0,0.6732,0.0663,0.0602,0.0774,0.8795,1273.0,26.0,0.8905,0.8157,15372.0,41958.0,12818.0,0.8648,1254.0,10990.0,10990.0,3374.0,3374.0
Michigan State,2021,11.0,2.0,0.0,171100,38424.0,0.6778,0.0729,0.061,0.0729,0.8325,1220.0,26.0,0.9211,0.8207,14750.0,40562.0,11928.0,0.8761,1168.0,10676.0,10676.0,3140.0,3140.0
Michigan State,2020,2.0,5.0,0.0,171100,38413.0,0.6804,0.0767,0.0563,0.0667,0.7631,1216.0,26.0,0.9104,0.8126,14460.0,39766.0,11714.0,0.8812,1154.0,10522.0,10522.0,3094.0,3094.0
Michigan State,2019,7.0,6.0,0.0,171100,38950.0,0.6797,0.0745,0.0514,0.0607,0.7112,1223.0,26.0,0.9124,0.8073,14460.0,39766.0,11932.0,0.8893,1108.0,10522.0,10522.0,3040.0,3040.0
Michigan State,2018,7.0,6.0,0.0,171100,39208.0,0.6805,0.0747,0.048,0.0566,0.7768,1224.0,26.0,0.9193,0.7995,14460.0,39766.0,11802.0,0.8807,1108.0,10322.0,10322.0,2972.0,2972.0
Michigan State,2017,10.0,3.0,0.0,171100,38770.0,0.6749,0.0732,0.0437,0.0524,0.7155,1220.0,26.0,0.9102,0.7934,14460.0,39406.0,11705.0,0.8689,1084.0,10026.0,10026.0,2908.0,2908.0
Michigan State,2016,3.0,9.0,0.0,171100,38851.0,0.6726,0.07,0.0417,0.05,0.6574,1194.0,27.0,0.9147,0.7826,14062.0,37890.0,11413.0,0.8663,1076.0,9784.0,9784.0,2368.0,2368.0
Michigan State,2015,12.0,2.0,0.0,171100,38853.0,0.6742,0.0694,0.0404,0.0466,0.6628,1159.0,26.0,0.9226,0.7717,13560.0,36360.0,11164.0,0.8665,1068.0,9524.0,9524.0,1896.0,1896.0
Michigan State,2014,11.0,2.0,0.0,171100,38395.0,0.6813,0.0675,0.0384,0.0434,0.6609,1158.0,26.0,0.9162,0.7886,13200.0,34965.0,10802.0,0.8744,1060.0,9204.0,9204.0,1886.0,1886.0
Michigan State,2013,13.0,1.0,0.0,171100,37622.0,0.6967,0.0674,0.036,0.0423,0.6865,1158.0,26.0,0.9051,0.7736,12862.0,33750.0,10614.0,0.8667,1044.0,8856.0,8856.0,1886.0,1886.0
Michigan State,2012,7.0,6.0,0.0,171100,36976.0,0.7135,0.0679,0.0356,0.0417,0.7056,1158.0,26.0,0.9058,0.7913,12622.0,32580.0,9937.0,0.8645,1026.0,8526.0,8526.0,1854.0,1854.0
Michigan State,2011,11.0,3.0,0.0,171100,36158.0,0.725,0.072,0.0342,0.0424,0.7294,1160.0,26.0,0.9063,0.7709,12202.0,31148.0,10078.0,0.8706,996.0,8204.0,8204.0,1800.0,1800.0
Michigan State,2010,11.0,2.0,0.0,171100,35628.0,0.7389,0.0747,0.0316,0.0436,0.6998,1161.0,26.0,0.9098,0.7704,11152.0,29108.0,9962.0,0.8718,980.0,7820.0,7820.0,1738.0,1738.0
Michigan State,2009,6.0,7.0,0.0,171100,36025.0,0.6804,0.072,0.0417,0.05,0.7242,1144.0,25.0,0.9114,0.7698,10880.0,27343.0,9809.0,0.8833,962.0,7444.0,9364.0,1708.0,1891.0
Michigan State,2008,9.0,4.0,0.0,171100,35854.0,0.6804,0.072,0.0417,0.05,0.7003,1146.0,25.0,0.9096,0.7519,10214.0,25672.0,9576.0,0.8735,944.0,7076.0,9364.0,1696.0,1891.0
Michigan State,2007,7.0,6.0,0.0,171100,35772.0,0.6804,0.072,0.0417,0.05,0.7383,1143.0,25.0,0.9108,0.7421,9690.0,23550.0,9196.0,0.8757,906.0,6726.0,9364.0,1436.0,1891.0
Michigan State,2006,4.0,8.0,0.0,171100,35521.0,0.6804,0.072,0.0417,0.05,0.7333,1133.0,25.0,0.9,0.7395,8647.0,21292.0,8842.0,0.8712,884.0,6094.0,9364.0,1682.0,1891.0
Michigan State,2005,5.0,6.0,0.0,171100,35330.0,0.6804,0.072,0.0417,0.05,0.7639,1128.0,25.0,0.9,0.7375,8172.0,19925.0,8640.0,0.8775,854.0,5788.0,9364.0,1526.0,1891.0
Michigan State,2004,5.0,7.0,0.0,171100,35107.0,0.6804,0.072,0.0417,0.05,0.7943,1128.0,25.0,0.9,0.7119,6999.0,17844.0,8533.0,0.8676,826.0,5502.0,5502.0,1420.0,1420.0
Michigan State,2003,8.0,5.0,0.0,171100,34617.0,0.6804,0.072,0.0417,0.05,0.7084,1129.0,25.0,0.9102,0.6949,6633.0,16663.0,8343.0,0.8726,810.0,5272.0,5272.0,1382.0,1382.0
Michigan State,2002,4.0,8.0,0.0,171100,27902.0,0.6804,0.072,0.0417,0.05,0.6734,1126.0,25.0,0.9102,0.6904,6100.0,15168.0,8191.0,0.8868,790.0,4974.0,4974.0,1354.0,1354.0
Middle Tennessee State,2022,8.0,5.0,0.0,220978,16239.0,0.6465,0.1514,0.0861,0.0416,0.7254,1120.0,22.0,0.7606,0.5459,9232.0,28264.0,8980.0,0.8116,1260.0,9576.0,9576.0,4486.0,4486.0
Middle Tennessee State,2021,7.0,6.0,0.0,220978,17713.0,0.6536,0.1558,0.0797,0.0392,0.684,1133.0,23.0,0.7473,0.5367,9232.0,28264.0,8809.0,0.7588,1260.0,9576.0,9576.0,4486.0,4486.0
Middle Tennessee State,2020,3.0,6.0,0.0,220978,18005.0,0.6389,0.1815,0.0728,0.0394,0.942,1146.0,23.0,0.7852,0.5115,9070.0,27742.0,8732.0,0.759,1260.0,9286.0,9286.0,4398.0,4398.0
Middle Tennessee State,2019,4.0,8.0,0.0,220978,18093.0,0.6324,0.1927,0.0678,0.0382,0.9371,1150.0,23.0,0.7537,0.4681,9070.0,27742.0,8503.0,0.772,1260.0,8976.0,8976.0,4212.0,4212.0
Middle Tennessee State,2018,8.0,6.0,0.0,220978,18001.0,0.6324,0.2003,0.0607,0.0343,0.9353,1149.0,23.0,0.7581,0.4422,8858.0,27098.0,8410.0,0.7657,1260.0,8698.0,8698.0,4148.0,4148.0
Middle Tennessee State,2017,7.0,6.0,0.0,220978,18600.0,0.6301,0.2123,0.0524,0.0305,0.5935,1124.0,23.0,0.7628,0.4401,8612.0,26348.0,7349.0,0.7682,1540.0,8392.0,8392.0,4178.0,4178.0
Middle Tennessee State,2016,8.0,5.0,0.0,220978,18998.0,0.6368,0.2139,0.048,0.0294,0.6861,1030.0,22.0,0.7547,0.4255,8280.0,25416.0,7059.0,0.7504,1540.0,8246.0,8246.0,4162.0,4162.0
Middle Tennessee State,2015,7.0,6.0,0.0,220978,19446.0,0.6447,0.2153,0.0448,0.0266,0.726,1031.0,22.0,0.733,0.4377,8080.0,24808.0,7155.0,0.7513,1540.0,8106.0,8106.0,4056.0,4056.0
Middle Tennessee State,2014,6.0,6.0,0.0,220978,19928.0,0.6596,0.207,0.0433,0.0258,0.7206,1032.0,22.0,0.706,0.462,7876.0,24124.0,7094.0,0.7446,1540.0,7974.0,7974.0,4066.0,4066.0
Middle Tennessee State,2013,8.0,5.0,0.0,220978,20914.0,0.6662,0.2066,0.0417,0.026,0.6996,1011.0,22.0,0.6838,0.4565,7546.0,23002.0,7029.0,0.7393,1324.0,7804.0,7804.0,4144.0,4144.0
Middle Tennessee State,2012,8.0,4.0,0.0,220978,22121.0,0.6879,0.1933,0.0381,0.0264,0.6687,1009.0,22.0,0.7048,0.4501,7210.0,21826.0,6817.0,0.7127,1325.0,7532.0,7532.0,3057.0,3057.0
Middle Tennessee State,2011,2.0,10.0,0.0,220978,23173.0,0.7101,0.1809,0.0337,0.0256,0.7028,1005.0,22.0,0.6981,0.4485,6754.0,20458.0,6864.0,0.6966,1325.0,7413.0,7413.0,3218.0,3218.0
Middle Tennessee State,2010,6.0,7.0,0.0,220978,23217.0,0.7296,0.1673,0.0297,0.0241,0.7125,1032.0,22.0,0.7289,0.4561,6298.0,18826.0,6622.0,0.6806,1000.0,7415.0,8829.0,3512.0,3512.0
Middle Tennessee State,2009,10.0,3.0,0.0,220978,22125.0,0.7549,0.1594,0.0279,0.0258,0.7015,1049.0,23.0,0.7264,0.4507,5988.0,17916.0,6831.0,0.7421,1000.0,6754.0,8186.0,3136.0,3136.0
Middle Tennessee State,2008,5.0,7.0,0.0,220978,21167.0,0.65005,0.193,0.0464,0.027999999999999997,0.6472,1011.0,22.0,0.7083,0.4468,5700.0,16592.0,6774.0,0.7513,1000.0,6453.0,7899.0,2800.0,2800.0
Middle Tennessee State,2007,5.0,7.0,0.0,220978,20784.0,0.65005,0.193,0.0464,0.027999999999999997,0.392,1010.0,22.0,0.7009,0.4373,5278.0,15554.0,6652.0,0.7207,1000.0,6204.0,7670.0,2500.0,2500.0
Middle Tennessee State,2006,7.0,6.0,0.0,220978,20546.0,0.65005,0.193,0.0464,0.027999999999999997,0.3454,1013.0,22.0,0.81,0.4266,4766.0,14460.0,6287.0,0.7212,1000.0,5182.0,7100.0,2464.0,2464.0
Middle Tennessee State,2005,4.0,7.0,0.0,220978,20279.0,0.65005,0.193,0.0464,0.027999999999999997,0.7068,1031.0,22.0,0.73,0.404,4600.0,13912.0,6161.0,0.7134,1000.0,5029.0,7100.0,2464.0,2464.0
Middle Tennessee State,2004,5.0,6.0,0.0,220978,20288.0,0.65005,0.193,0.0464,0.027999999999999997,0.7072,1011.0,22.0,0.74,0.3993,4230.0,12718.0,5955.0,0.7234,1000.0,4924.0,7100.0,2210.0,2210.0
Middle Tennessee State,2003,4.0,8.0,0.0,220978,19635.0,0.65005,0.193,0.0464,0.027999999999999997,0.7492,1030.0,22.0,0.733,0.3972,3910.0,11842.0,5849.0,0.7279,1000.0,4248.0,7100.0,2210.0,2210.0
Middle Tennessee State,2002,4.0,8.0,0.0,220978,19160.0,0.65005,0.193,0.0464,0.027999999999999997,0.7813,1010.0,22.0,0.733,0.3907,3442.0,10400.0,5646.0,0.697,1000.0,4060.0,7100.0,2210.0,2210.0
Minnesota,2022,9.0,4.0,0.0,174066,30560.0,0.6112,0.0792,0.058,0.1242,0.7491,1355.0,28.0,0.9016,0.8436,15859.0,35099.0,12879.0,0.8205,1000.0,11894.0,11894.0,2346.0,2346.0
Minnesota,2021,9.0,4.0,0.0,174066,30734.0,0.6284,0.0712,0.0518,0.1181,0.7323,1370.0,30.0,0.9152,0.8421,15254.0,33818.0,12430.0,0.8212,1000.0,10934.0,10934.0,2228.0,2228.0
Minnesota,2020,3.0,4.0,0.0,174066,30907.0,0.6447,0.0595,0.0483,0.1092,0.6964,1320.0,28.0,0.9332,0.8426,15027.0,33325.0,12182.0,0.8243,1000.0,10358.0,10358.0,2442.0,2442.0
Minnesota,2019,11.0,2.0,0.0,174066,31367.0,0.6527,0.0519,0.0457,0.1044,0.5674,1337.0,29.0,0.9317,0.8291,15027.0,33325.0,12186.0,0.8196,1000.0,10358.0,10358.0,2434.0,2434.0
Minnesota,2018,7.0,6.0,0.0,174066,31455.0,0.6667,0.05,0.0436,0.0998,0.5185,1336.0,29.0,0.9272,0.8019,14760.0,30438.0,11927.0,0.8262,1000.0,9910.0,9910.0,2228.0,2228.0
Minnesota,2017,5.0,7.0,0.0,174066,31535.0,0.677,0.0451,0.0414,0.0954,0.496,1349.0,29.0,0.9317,0.801,14417.0,26603.0,11759.0,0.823,1000.0,9852.0,9852.0,2200.0,2200.0
Minnesota,2016,9.0,4.0,0.0,174066,30975.0,0.6908,0.0428,0.0367,0.0926,0.4441,1288.0,29.0,0.9303,0.7838,14142.0,23806.0,11577.0,0.8222,1000.0,9377.0,9377.0,2200.0,2200.0
Minnesota,2015,6.0,7.0,0.0,174066,30511.0,0.6971,0.0406,0.0351,0.0893,0.4458,1288.0,29.0,0.925,0.772,13790.0,22210.0,11258.0,0.8151,1000.0,9314.0,9314.0,2200.0,2200.0
Minnesota,2014,8.0,5.0,0.0,174066,30135.0,0.7037,0.0392,0.0322,0.0886,0.4535,1271.0,28.0,0.9245,0.784,13560.0,20810.0,11091.0,0.8302,1000.0,8920.0,8920.0,2194.0,2194.0
Minnesota,2013,8.0,5.0,0.0,174066,30271.0,0.7147,0.0381,0.0302,0.0858,0.4442,1270.0,28.0,0.9022,0.754,13555.0,19805.0,10892.0,0.8394,1000.0,8532.0,8532.0,2194.0,2194.0
Minnesota,2012,6.0,7.0,0.0,174066,30375.0,0.7229,0.038,0.028,0.0849,0.4951,1252.0,28.0,0.9077,0.7294,13459.0,18709.0,10673.0,0.8214,1000.0,8412.0,8412.0,2194.0,2194.0
Minnesota,2011,3.0,9.0,0.0,174066,30610.0,0.7265,0.0418,0.0276,0.0839,0.4659,1251.0,28.0,0.9013,0.7023,13022.0,18022.0,9839.0,0.8115,1000.0,7834.0,7834.0,2194.0,2194.0
Minnesota,2010,3.0,9.0,0.0,174066,30519.0,0.736,0.0456,0.0266,0.087,0.4779,1248.0,28.0,0.8914,0.7014,12288.0,16588.0,9724.0,0.8127,1000.0,7576.0,7576.0,2194.0,2194.0
Minnesota,2009,6.0,7.0,0.0,174066,29921.0,0.7489,0.0464,0.0242,0.0902,0.5001,1211.0,27.0,0.9044,0.6824,11466.0,15466.0,9772.0,0.7928,1000.0,7392.0,7392.0,2194.0,2194.0
Minnesota,2008,7.0,6.0,0.0,174066,28505.0,0.6939500000000001,0.04535,0.0359,0.09140000000000001,0.5253,1211.0,27.0,0.88,0.6567,10756.0,14756.0,9839.0,0.8034,976.0,7280.0,7280.0,2132.0,2132.0
Minnesota,2007,1.0,11.0,0.0,174066,28703.0,0.6939500000000001,0.04535,0.0359,0.09140000000000001,0.568,1212.0,27.0,0.8768,0.6336,9598.0,21228.0,9651.0,0.8468,976.0,7456.0,7456.0,2128.0,2128.0
