UNITID,OPEID,INSTNM,CITY,Year,UGDS,MAIN,NUMBRANCH,HIGHDEG,REGION,LOCALE,CCSIZSET,PCTPELL,AVGFACSAL,PFTFAC,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF,ADMCON7,UGDS_WOMEN,UGDS_MEN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,OPENADMP,UGDS_delta,UGDS_WOMEN_delta,UGDS_MEN_delta,ADM_RATE_delta,SAT_AVG_delta,ACTCMMID_delta,RET_FT4_delta,C150_4_delta,TUITIONFEE_IN_delta,TUITIONFEE_OUT_delta,UGDS_WHITE_delta,UGDS_BLACK_delta,UGDS_HISP_delta,UGDS_ASIAN_delta,won_One_year_ago,lost_One_year_ago,tied_One_year_ago,games_One_year_ago,won_Two_years_ago,lost_Two_years_ago,tied_Two_years_ago,games_Two_years_ago,won_Three_years_ago,lost_Three_years_ago,tied_Three_years_ago,games_Three_years_ago,won_Four_years_ago,lost_Four_years_ago,tied_Four_years_ago,games_Four_years_ago,won_Five_years_ago,lost_Five_years_ago,tied_Five_years_ago,games_Five_years_ago,won_Six_years_ago,lost_Six_years_ago,tied_Six_years_ago,games_Six_years_ago,won_Seven_years_ago,lost_Seven_years_ago,tied_Seven_years_ago,games_Seven_years_ago,won_Eight_years_ago,lost_Eight_years_ago,tied_Eight_years_ago,games_Eight_years_ago,won_Nine_years_ago,lost_Nine_years_ago,tied_Nine_years_ago,games_Nine_years_ago,won_Ten_years_ago,lost_Ten_years_ago,tied_Ten_years_ago,games_Ten_years_ago,won_Eleven_year_ago,lost_Eleven_year_ago,tied_Eleven_year_ago,games_Eleven_year_ago,won_Twelve_years_ago,lost_Twelve_years_ago,tied_Twelve_years_ago,games_Twelve_years_ago,won_Thirteen_years_ago,lost_Thirteen_years_ago,tied_Thirteen_years_ago,games_Thirteen_years_ago,won_Fourteen_years_ago,lost_Fourteen_years_ago,tied_Fourteen_years_ago,games_Fourteen_years_ago,won_Fifteen_years_ago,lost_Fifteen_years_ago,tied_Fifteen_years_ago,games_Fifteen_years_ago,won_Sixteen_years_ago,lost_Sixteen_years_ago,tied_Sixteen_years_ago,games_Sixteen_years_ago,won_Seventeen_years_ago,lost_Seventeen_years_ago,tied_Seventeen_years_ago,games_Seventeen_years_ago,won_Eighteen_years_ago,lost_Eighteen_years_ago,tied_Eighteen_years_ago,games_Eighteen_years_ago,won_Nineteen_years_ago,lost_Nineteen_years_ago,tied_Nineteen_years_ago,games_Nineteen_years_ago,won_Twenty_years_ago,lost_Twenty_years_ago,tied_Twenty_years_ago,games_Twenty_years_ago
216667,00338900,Washington & Jefferson College,Washington,2021,1151.0,1,1,3,2,11,13,0.2936,8081.0,0.7123,800.0,13272.0,13272.0,900.0,900.0,5,0.4891,0.5109,0.8368,1192.0,26.0,0.7781,0.7609,50192.0,50192.0,0.7585,0.0756,0.053,0.0165,2,,,,,,,,,,,,,,,8,3,0,11,9,2,0,11,11,1,0,12,9,2,0,11,8,2,0,10,10,2,0,12,8,3,0,11,8,3,0,11,6,4,0,10,9,2,0,11,9,2,0,11,11,2,0,13,10,1,0,11,10,2,0,12,9,2,0,11,12,1,0,13,9,2,0,11,9,3,0,12,10,1,0,11,9,0,0,9
217882,00342500,Clemson University,Clemson,2021,21577.0,1,1,4,5,22,13,0.1483,10679.0,0.8977,1248.0,12234.0,12234.0,5124.0,5124.0,5,0.5124,0.4876,0.4922,1339.0,30.0,0.9364,0.8547,15558.0,38550.0,0.7811,0.0567,0.0722,0.0274,2,0.03755529909597999,0.036407766990291135,-0.035601265822785,-0.20536002583144963,0.009042954031650341,0.0,0.0008550662676358733,0.006476683937823857,0.0,0.0,-0.026666666666666616,-0.02409638554216864,0.20333333333333337,0.02238805970149249,14,1,0,15,15,0,0,15,12,2,0,14,14,1,0,15,14,1,0,15,10,3,0,13,11,2,0,13,11,2,0,13,10,4,0,14,6,7,0,13,9,5,0,14,7,6,0,13,9,4,0,13,8,5,0,13,8,4,0,12,6,5,0,11,9,4,0,13,7,6,0,13,7,5,0,12,9,3,0,12
218070,00343400,Furman University,Greenville,2021,2299.0,1,1,4,5,13,13,0.1105,9830.0,0.859,810.0,13698.0,13698.0,2000.0,2000.0,5,0.5994,0.4006,0.7135,1375.0,31.0,0.9066,0.8189,53372.0,53372.0,0.769,0.0696,0.0587,0.0339,2,-0.017941050832977368,-0.020748243751021023,0.03274039700953857,0.09348659003831417,0.014011799410029502,0.0,0.11898296716860024,0.012112223458163207,0.024571911233970622,0.024571911233970622,-0.003756963337219865,0.0,0.03345070422535201,0.059374999999999956,8,5,0,13,6,4,0,10,8,5,0,13,3,8,0,11,4,7,0,11,3,9,0,12,8,6,0,14,3,8,0,11,6,5,0,11,5,6,0,11,6,5,0,11,7,5,0,12,6,5,0,11,8,4,0,12,9,2,0,11,10,3,0,13,6,5,0,11,8,4,0,12,12,3,0,15,9,3,0,12
218663,00344800,University of South Carolina-Columbia,Columbia,2021,26430.0,1,1,4,5,12,13,0.1955,11377.0,0.7122,1085.0,10990.0,11239.0,4386.0,4386.0,5,0.5519,0.4481,0.6156,1286.0,29.0,0.8687,0.7817,12688.0,33928.0,0.742,0.0873,0.0545,0.0414,2,-0.02302886925664438,0.025455221107394843,-0.029666522304027665,-0.0993416239941477,0.014195583596214423,0.03571428571428581,-0.03327398174938789,0.002051019100115292,0.0,0.0,-0.005761758006163742,-0.010204081632653073,0.022514071294559068,0.106951871657754,4,8,0,12,7,6,0,13,9,4,0,13,6,7,0,13,3,9,0,12,7,6,0,13,11,2,0,13,11,2,0,13,11,2,0,13,9,5,0,14,7,6,0,13,7,6,0,13,6,6,0,12,8,5,0,13,7,5,0,12,6,5,0,11,5,7,0,12,5,7,0,12,9,3,0,12,8,4,0,12
218724,00345100,Coastal Carolina University,Conway,2021,9384.0,1,1,4,5,13,13,0.3139,8167.0,1.0,1126.0,10032.0,9216.0,3882.0,4336.0,5,0.551,0.449,0.7914,1118.0,23.0,0.723,0.5115,11640.0,27394.0,0.6733,0.1669,0.061,0.0095,2,0.032911392405063244,-0.015016088666428229,0.01906491148433953,0.12334989354151871,0.00902527075812265,0.045454545454545414,-0.015656909462219315,0.11219830397912589,0.0,0.0,0.014923123304190655,-0.08648056923919001,0.07017543859649122,0.1728395061728396,5,7,0,12,2,6,0,8,3,9,0,12,10,2,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220862,00350900,University of Memphis,Memphis,2021,14591.0,1,1,4,5,11,13,0.4055,8879.0,0.6863,1600.0,9354.0,9354.0,5419.0,5419.0,5,0.6069,0.3931,0.9521,1031.0,22.0,0.7184,0.544,10056.0,14088.0,0.4277,0.3834,0.0819,0.0395,2,-0.055231805231805264,0.001981178801386818,-0.0030433679939132485,0.11748826291079806,-0.08922261484098937,-0.04347826086956519,-0.09657947686116697,0.05549088086922782,0.014527845036319542,0.024432809773123898,-0.05730659025787954,0.037899296155928575,0.1486676016830295,0.09722222222222232,12,2,0,14,8,6,0,14,10,3,0,13,8,5,0,13,9,4,0,13,10,3,0,13,3,9,0,12,4,8,0,12,2,10,0,12,1,11,0,12,2,10,0,12,6,7,0,13,7,6,0,13,2,10,0,12,7,5,0,12,8,4,0,12,9,4,0,13,3,9,0,12,5,6,0,11,4,7,0,11
220978,00351000,Middle Tennessee State University,Murfreesboro,2021,17713.0,1,1,4,5,12,13,0.3438,8809.0,0.7588,1260.0,9576.0,9576.0,4486.0,4486.0,5,0.544,0.456,0.684,1133.0,23.0,0.7473,0.5367,9232.0,28264.0,0.6536,0.1558,0.0797,0.0392,2,-0.016217717300749834,0.019872515935508206,-0.022717531075867936,-0.2738853503184713,-0.011343804537521818,0.0,-0.04826795720835464,0.04926686217008802,0.01786108048511581,0.018816235311080565,0.023008295507904064,-0.14159779614325074,0.09478021978021967,-0.005076142131979711,4,8,0,12,8,6,0,14,7,6,0,13,8,5,0,13,7,6,0,13,6,6,0,12,8,5,0,13,8,4,0,12,2,10,0,12,6,7,0,13,10,3,0,13,5,7,0,12,5,7,0,12,7,6,0,13,4,7,0,11,5,6,0,11,4,8,0,12,4,8,0,12,8,3,0,11,6,5,0,11
221759,00353000,The University of Tennessee-Knoxville,Knoxville,2021,24957.0,1,1,4,5,12,13,0.24,11638.0,0.8474,1598.0,12150.0,12150.0,5666.0,5666.0,5,0.5402,0.4598,0.7494,1303.0,28.0,0.8779,0.7213,13244.0,31664.0,0.7897,0.05,0.0551,0.0384,2,0.03358734365940519,0.028560548362528637,-0.03159224936815508,-0.04107485604606531,0.006955177743431129,0.0,-0.00958935018050533,0.014201349831271193,-0.0015078407720144904,0.0,0.0036858159633959,-0.11032028469750887,0.09760956175298818,-0.032745591939546626,0,5,0,5,5,7,0,12,4,8,0,12,9,4,0,13,9,4,0,13,7,6,0,13,5,7,0,12,5,7,0,12,5,7,0,12,6,7,0,13,7,6,0,13,5,7,0,12,10,4,0,14,9,4,0,13,5,6,0,11,10,3,0,13,10,3,0,13,8,5,0,13,11,2,0,13,8,4,0,12
223232,00354500,Baylor University,Waco,2021,15102.0,1,1,4,6,12,13,0.1647,10673.0,0.651,1302.0,13274.0,12670.0,3318.0,3946.0,5,0.6018,0.3982,0.5669,1288.0,29.0,0.8836,0.8162,50232.0,50232.0,0.6073,0.0505,0.1588,0.0877,2,,,,,,,,,,,,,,,11,3,0,14,7,6,0,13,1,11,0,12,7,6,0,13,10,3,0,13,11,2,0,13,11,2,0,13,8,5,0,13,10,3,0,13,7,6,0,13,4,8,0,12,4,8,0,12,3,9,0,12,4,8,0,12,5,6,0,11,3,8,0,11,3,9,0,12,3,9,0,12,3,8,0,11,2,9,0,11
225247,00357100,Hardin-Simmons University,Abilene,2021,1459.0,1,1,4,6,12,13,0.3907,7195.0,0.5465,1060.0,9980.0,9980.0,3231.0,3231.0,5,0.5284,0.4716,0.9459,1068.0,21.0,0.6267,0.5158,31686.0,31686.0,0.5415,0.1186,0.2413,0.0144,2,-0.08123425692695219,0.0183079591443438,-0.019746414466846773,0.04507789194564138,-0.00093545369504211,0.0,-0.03480671492376397,-0.06996033177064542,0.010266547634230294,0.010266547634230294,-0.011680963679503664,-0.01413133832086455,0.024628450106157107,0.19999999999999996,8,2,0,10,9,2,0,11,9,2,0,11,9,2,0,11,9,2,0,11,6,3,0,9,4,6,0,10,6,4,0,10,6,4,0,10,8,2,0,10,6,4,0,10,9,2,0,11,6,4,0,10,8,2,0,10,8,2,0,10,10,1,0,11,8,2,0,10,8,2,0,10,7,1,0,8,12,1,0,13
225511,00365200,University of Houston,Houston,2021,37553.0,1,1,4,6,11,13,0.3987,12476.0,0.7851,1367.0,9962.0,9404.0,4049.0,5046.0,5,0.5133,0.4867,0.6552,1235.0,26.0,0.8514,0.6204,9699.0,21891.0,0.1986,0.1082,0.3707,0.2383,2,-0.014770699968517209,0.014226437462951935,-0.014577849767159257,0.04347826086956519,0.015625,0.040000000000000036,-0.009424083769633551,-0.0017699115044249591,0.02558951041556523,0.010058598255894502,-0.05066921606118546,0.06391347099311706,0.006516426825956989,0.03970331588132647,4,8,0,12,8,5,0,13,7,5,0,12,9,4,0,13,13,1,0,14,8,5,0,13,8,5,0,13,5,7,0,12,13,1,0,14,5,7,0,12,10,4,0,14,8,5,0,13,8,5,0,13,10,4,0,14,6,6,0,12,3,8,0,11,7,6,0,13,5,7,0,12,0,11,0,11,3,8,0,11
227216,00359400,University of North Texas,Denton,2021,32590.0,1,1,4,6,12,13,0.3451,10650.0,0.7238,1000.0,10158.0,9640.0,3332.0,4726.0,5,0.5394,0.4606,0.8142,1127.0,23.0,0.7908,0.6018,11090.0,20906.0,0.4021,0.1457,0.2731,0.0772,2,-0.006826354604741902,0.013338343039639211,-0.015180671370536691,-0.030483448440104755,-0.02170138888888884,-0.04166666666666663,-0.07226654152979828,0.053387012077717344,0.0,0.0,-0.02308066083576288,0.03113941967445144,0.005152741994847387,0.06336088154269981,4,8,0,12,9,4,0,13,9,5,0,14,5,8,0,13,1,11,0,12,4,8,0,12,9,4,0,13,4,8,0,12,5,7,0,12,3,9,0,12,2,10,0,12,1,11,0,12,2,10,0,12,3,9,0,12,2,9,0,11,7,5,0,12,9,4,0,13,8,5,0,13,5,7,0,12,3,8,0,11
227757,00360400,Rice University,Houston,2021,4240.0,1,1,4,6,11,13,0.1597,16699.0,0.8037,1300.0,14800.0,14800.0,2750.0,2750.0,5,0.4844,0.5156,0.0948,1534.0,35.0,0.9707,0.9234,52895.0,52895.0,0.2965,0.0795,0.1557,0.2837,2,0.04639684106614017,0.014875340456735886,-0.013583317390472693,-0.12947658402203854,0.000652315720808927,0.0,0.004241671839437133,-0.019641150865272294,0.03498542274052485,0.03498542274052485,-0.03577235772357723,0.046052631578947345,-0.029301745635910148,0.02827111272200078,3,9,0,12,2,11,0,13,1,11,0,12,3,9,0,12,5,7,0,12,8,5,0,13,10,4,0,14,7,6,0,13,4,8,0,12,4,8,0,12,2,10,0,12,10,3,0,13,3,9,0,12,7,6,0,13,1,10,0,11,3,8,0,11,5,7,0,12,4,7,0,11,8,4,0,12,3,8,0,11
228246,00361300,Southern Methodist University,Dallas,2021,6894.0,1,1,4,6,21,13,0.1113,13551.0,0.6591,800.0,17438.0,8700.0,2600.0,2600.0,5,0.4951,0.5049,0.5313,1448.0,33.0,0.9058,0.8241,60236.0,60236.0,0.6275,0.0482,0.1365,0.0841,2,0.014868246724569323,0.017259091843024432,-0.016364699006428896,0.008733624454148492,0.043227665706051965,0.06451612903225801,0.0027676298018377565,0.017030729359496455,0.028971643320806262,0.028971643320806262,-0.016303495845743976,0.050108932461873534,0.0841938046068309,0.044720496894409933,10,3,0,13,5,7,0,12,7,6,0,13,5,7,0,12,2,10,0,12,1,11,0,12,5,7,0,12,7,6,0,13,8,5,0,13,7,7,0,14,8,5,0,13,1,11,0,12,1,11,0,12,6,6,0,12,5,6,0,11,3,8,0,11,0,12,0,12,3,9,0,12,4,7,0,11,3,9,0,12
228459,00361500,Texas State University,San Marcos,2021,33175.0,1,1,4,6,13,13,0.3603,8635.0,0.7547,760.0,10930.0,10260.0,3450.0,4120.0,5,0.5963,0.4037,0.6999,1088.0,22.0,0.7698,0.5696,11135.0,22559.0,0.4097,0.096,0.415,0.0259,2,-0.000542283011478295,0.010335479498475353,-0.014885309907271771,-0.1721078779276083,-0.01449275362318836,-0.04347826086956519,0.0022132534826195815,0.034507809662186695,0.02579456471672037,0.01129690231765812,-0.025451950523311062,-0.009287925696594423,0.022923342371210298,-0.02264150943396226,3,9,0,12,3,9,0,12,2,10,0,12,2,10,0,12,3,9,0,12,7,5,0,12,6,6,0,12,4,8,0,12,6,6,0,12,4,7,0,11,7,4,0,11,8,5,0,13,4,7,0,11,5,6,0,11,11,3,0,14,5,6,0,11,5,7,0,12,4,7,0,11,4,7,0,11,7,4,0,11
228723,00363200,Texas A & M University-College Station,College Station,2021,56006.0,1,2,4,6,12,13,0.204,12956.0,0.8635,1000.0,11400.0,11400.0,6064.0,6064.0,1,0.4739,0.5261,0.6428,1275.0,28.0,0.9282,0.8336,13239.0,40134.0,0.5724,0.0225,0.2502,0.1027,2,0.019365876742746924,0.0016909744240116709,-0.0015183146707155037,0.0159633317528054,-0.019230769230769273,-0.03448275862068961,-0.016633117915033302,0.010056948988246717,0.03567237737620288,0.020183019827147985,-0.01598762248581742,-0.07786885245901654,-0.0015961691939345712,0.116304347826087,8,5,0,13,9,4,0,13,7,6,0,13,8,5,0,13,8,5,0,13,8,5,0,13,9,4,0,13,11,2,0,13,7,6,0,13,9,4,0,13,6,7,0,13,4,8,0,12,7,6,0,13,9,4,0,13,5,6,0,11,7,5,0,12,4,8,0,12,6,6,0,12,8,4,0,12,7,5,0,12
228778,00365800,The University of Texas at Austin,Austin,2021,40506.0,1,1,4,6,11,13,0.2381,14166.0,0.8377,724.0,12768.0,12768.0,4544.0,4544.0,5,0.5664,0.4336,0.2875,1371.0,30.0,0.9643,0.8775,11752.0,40996.0,0.3503,0.0447,0.2718,0.2391,2,0.02225923682616604,0.016693591814754827,-0.02099796793858666,-0.10015649452269182,0.01630837657524098,0.0,-0.002276254526642485,0.0021699406121515885,0.02655485674353608,0.024080735411670773,-0.05681206246634363,-0.0022321428571429047,0.04058192955589579,0.027061855670102997,8,5,0,13,10,4,0,14,7,6,0,13,5,7,0,12,5,7,0,12,6,7,0,13,8,5,0,13,9,4,0,13,8,5,0,13,5,7,0,12,13,1,0,14,12,1,0,13,10,3,0,13,10,3,0,13,13,0,0,13,11,1,0,12,10,3,0,13,11,2,0,13,11,2,0,13,9,3,0,12
228875,00363600,Texas Christian University,Fort Worth,2021,10215.0,1,1,4,6,11,13,0.1366,12692.0,0.9986,900.0,14040.0,14040.0,3828.0,3828.0,5,0.6027,0.3973,0.5361,1291.0,29.0,0.913,0.8284,51660.0,51660.0,0.6679,0.0461,0.1598,0.0241,2,0.05428836825265759,0.0177304964539009,-0.025747915644923958,0.11617738913179276,0.01733648542159183,0.03571428571428581,-0.00414485165794054,0.009874436181884771,0.0,0.0,-0.0031343283582089265,-0.1525735294117646,0.007566204287515754,-0.14234875444839856,5,7,0,12,7,6,0,13,11,3,0,14,6,7,0,13,11,2,0,13,12,1,0,13,4,8,0,12,7,6,0,13,11,2,0,13,13,0,0,13,12,1,0,13,11,2,0,13,8,5,0,13,11,2,0,13,11,1,0,12,5,6,0,11,11,2,0,13,10,2,0,12,6,6,0,12,10,2,0,12
229027,01011500,The University of Texas at San Antonio,San Antonio,2021,29151.0,1,1,4,6,11,13,0.4417,9858.0,0.7763,1000.0,10391.0,9972.0,2852.0,5428.0,5,0.5228,0.4772,0.905,1119.0,22.0,0.7786,0.5095,9231.0,21528.0,0.2069,0.0829,0.5951,0.0563,2,-0.000617093489663656,0.019699629412911923,-0.020726451877693397,0.08331338281062961,0.0026881720430107503,0.0,0.004126902244003139,0.10019434247462744,0.07763250058370308,0.04647093136301761,-0.013822688274547135,-0.010739856801909253,0.006086221470836817,0.001779359430605032,4,8,0,12,3,9,0,12,6,5,0,11,6,7,0,13,3,9,0,12,4,8,0,12,7,5,0,12,8,4,0,12,4,6,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229115,00364400,Texas Tech University,Lubbock,2021,32414.0,1,1,4,6,11,13,0.2464,10772.0,0.8187,1200.0,10346.0,10346.0,4384.0,4384.0,5,0.4886,0.5114,0.6786,1209.0,26.0,0.851,0.6266,11852.0,24122.0,0.5499,0.0603,0.2902,0.0307,2,0.0029704808465871313,0.011803686063367014,-0.011023012956874911,-0.030986719977152744,0.029812606473594627,0.040000000000000036,-0.027317407703737584,-0.011983601387574816,0.02172413793103445,0.010557184750733084,0.006221408966148312,-0.0321027287319422,-0.009556313993173915,0.04067796610169494,4,8,0,12,5,7,0,12,6,7,0,13,5,7,0,12,7,6,0,13,4,8,0,12,8,5,0,13,8,5,0,13,5,7,0,12,8,5,0,13,9,4,0,13,11,2,0,13,9,4,0,13,8,5,0,13,9,3,0,12,8,4,0,12,8,5,0,13,9,5,0,14,7,5,0,12,7,6,0,13
230038,00367000,Brigham Young University,Provo,2021,31642.0,1,1,4,7,12,13,0.3232,12004.0,0.7137,912.0,8048.0,8048.0,5066.0,5066.0,5,0.5133,0.4867,0.5918,1342.0,29.0,0.8921,0.7675,6120.0,6120.0,0.8108,0.0038,0.0744,0.018,2,-0.051953499520613566,0.012825572217837422,-0.013179237631792406,-0.14541516245487363,0.005243445692883819,0.0,-0.0265168048886949,0.01722995361166335,0.025125628140703515,0.025125628140703515,0.0008640908529811142,0.0,0.019178082191780854,-0.021739130434782705,7,6,0,13,7,6,0,13,4,9,0,13,9,4,0,13,9,4,0,13,8,5,0,13,8,5,0,13,8,5,0,13,10,3,0,13,7,6,0,13,11,2,0,13,10,3,0,13,11,2,0,13,11,2,0,13,6,6,0,12,5,6,0,11,4,8,0,12,5,7,0,12,12,2,0,14,6,6,0,12
230728,00367700,Utah State University,Logan,2021,20516.0,1,1,4,7,13,13,0.2881,9658.0,0.9695,836.0,8076.0,8300.0,4072.0,4072.0,5,0.546,0.454,0.9263,1217.0,25.0,0.7361,0.5578,8960.0,24080.0,0.8333,0.0084,0.0604,0.0086,2,-0.027078294683928528,0.010362694300518172,-0.012184508268059169,0.01746485061511427,0.0,0.0,0.003955264593562546,0.11940598033313243,0.022364217252396124,0.026778099948831624,0.004823344989750344,0.07692307692307687,-0.024232633279482996,-0.16504854368932043,7,6,0,13,11,2,0,13,6,7,0,13,3,9,0,12,6,7,0,13,10,4,0,14,9,5,0,14,11,2,0,13,7,6,0,13,4,8,0,12,4,8,0,12,3,9,0,12,2,10,0,12,1,11,0,12,3,8,0,11,3,8,0,11,3,9,0,12,4,7,0,11,3,8,0,11,5,6,0,11
230764,00367500,University of Utah,Salt Lake City,2021,24850.0,1,1,4,7,12,13,0.223,11146.0,0.9796,1036.0,10662.0,12978.0,3672.0,3672.0,5,0.4815,0.5185,0.9497,1257.0,26.0,0.8663,0.672,8893.0,28345.0,0.6434,0.0138,0.143,0.0639,2,0.0509621484457603,0.0050093926111458575,-0.00460741025148792,0.19609571788413094,0.016990291262136026,0.0,-0.0228964583803295,0.0014903129657228842,0.032269297736506,0.04132990448199858,-0.022188449848024372,-0.034965034965035,0.014904187366926891,0.039024390243902474,11,3,0,14,9,5,0,14,7,6,0,13,9,4,0,13,10,3,0,13,9,4,0,13,5,7,0,12,5,7,0,12,8,5,0,13,10,3,0,13,10,3,0,13,13,0,0,13,9,4,0,13,8,5,0,13,7,5,0,12,12,0,0,12,10,2,0,12,5,6,0,11,8,4,0,12,4,7,0,11
232982,00372800,Old Dominion University,Norfolk,2021,18429.0,1,1,4,5,12,13,0.3574,9341.0,0.9545,1300.0,12988.0,12988.0,3000.0,3000.0,1,0.5607,0.4393,0.9623,1126.0,24.0,0.7174,0.4869,10800.0,30960.0,0.4292,0.3257,0.0973,0.0478,2,-0.04961064411324845,-0.0008909479686387556,0.0011394712853236566,0.00859448695105347,0.05135387488328669,0.09090909090909083,-0.060748887143231234,-0.0766167267210317,0.0,0.0,-0.02498864152657876,0.02004384591293462,0.05991285403050095,0.006315789473684275,1,11,0,12,4,8,0,12,5,7,0,12,10,3,0,13,5,7,0,12,6,6,0,12,8,4,0,12,11,2,0,13,10,3,0,13,8,3,0,11,9,2,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233921,00375400,Virginia Polytechnic Institute and State University,Blacksburg,2021,29699.0,1,1,4,5,13,13,0.1479,12182.0,0.9838,1100.0,10110.0,11580.0,3250.0,3250.0,5,0.4269,0.5731,0.5647,1320.0,29.0,0.9209,0.8661,14174.0,33857.0,0.6132,0.0547,0.0861,0.1195,2,-0.006489813668751898,-0.008131970260223054,0.006144662921348409,-0.14140185494906488,0.03125,0.03571428571428581,-0.008825745344957503,0.006157063197026025,0.03091133900647325,0.029307147417383606,-0.02589356632247808,0.12320328542094461,0.11096774193548375,0.07560756075607555,8,5,0,13,6,7,0,13,9,4,0,13,10,4,0,14,7,6,0,13,7,6,0,13,8,5,0,13,7,6,0,13,11,3,0,14,11,3,0,14,10,3,0,13,10,4,0,14,11,3,0,14,10,3,0,13,11,2,0,13,10,3,0,13,8,5,0,13,10,4,0,14,8,4,0,12,11,1,0,12
234076,00374500,University of Virginia-Main Campus,Charlottesville,2021,17041.0,1,1,4,5,22,13,0.1419,15513.0,0.9574,1396.0,12660.0,12660.0,3014.0,3014.0,5,0.5623,0.4377,0.2074,1457.0,34.0,0.9678,0.9371,19244.0,53626.0,0.5479,0.0669,0.0681,0.1682,2,-0.002049660342000492,0.0053638476667263735,-0.006807351940095296,-0.08148804251550046,0.021739130434782705,0.0625,0.0007238134629303783,-0.00319114987767255,0.014978902953586504,0.014817478190110256,-0.018627977789718697,-0.020497803806734938,0.002945508100147265,0.04993757802746557,9,5,0,14,8,5,0,13,6,7,0,13,2,10,0,12,4,8,0,12,5,7,0,12,2,10,0,12,4,8,0,12,8,5,0,13,4,8,0,12,3,9,0,12,5,7,0,12,9,4,0,13,5,7,0,12,7,5,0,12,8,4,0,12,8,5,0,13,9,5,0,14,5,7,0,12,6,6,0,12
235316,00377800,Gonzaga University,Spokane,2021,4962.0,1,1,4,8,12,13,0.1329,10231.0,0.5819,1212.0,13192.0,10887.0,3787.0,3787.0,5,0.5411,0.4589,0.7615,1321.0,29.0,0.92,0.8511,48470.0,48470.0,0.6796,0.0113,0.1231,0.0635,2,0.026054590570719682,0.019020715630885032,-0.02153518123667375,0.04472492797365879,0.038522012578616316,0.03571428571428581,-0.002385599653003667,-0.032511083323860435,0.033034953111679366,0.033034953111679366,-0.027893005292519035,-0.15671641791044788,0.09422222222222221,0.05833333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236939,00380000,Washington State University,Pullman,2021,23966.0,1,5,4,8,32,13,0.2743,10401.0,0.8286,960.0,11848.0,11848.0,3542.0,3542.0,3,0.54,0.46,0.8577,1076.0,23.0,0.8087,0.5955,12417.0,27733.0,0.6064,0.0293,0.1604,0.0656,2,-0.044570243980226465,-0.006987863184994336,0.008329679964927728,0.07279549718574119,-0.0418521816562778,0.0,0.003848063555114134,0.01707941929974388,0.02029580936729669,0.022867259248330996,0.0038073166694256866,0.0,-0.02787878787878806,0.0718954248366015,6,7,0,13,11,2,0,13,9,4,0,13,8,5,0,13,9,4,0,13,3,9,0,12,6,7,0,13,3,9,0,12,4,8,0,12,2,10,0,12,1,11,0,12,2,11,0,13,5,7,0,12,6,6,0,12,4,7,0,11,5,6,0,11,10,3,0,13,10,3,0,13,10,2,0,12,4,7,0,11
236948,00379800,University of Washington-Seattle Campus,Seattle,2021,31367.0,1,3,4,8,11,13,0.1974,13684.0,0.8011,900.0,14871.0,14871.0,2793.0,2793.0,3,0.5642,0.4358,0.5348,1217.5,27.0,0.93,0.8388,12076.0,39906.0,0.3562,0.0343,0.094,0.2689,2,0.007127949911703402,0.02358490566037741,-0.028966131907308235,-0.04260651629072665,-0.09209545115585382,-0.09999999999999998,-0.0009668063164678387,0.022926829268292703,0.028182205193699517,0.020248504371836118,-0.00890372843628262,0.061919504643962675,0.026200873362445476,0.015100037750094275,8,5,0,13,10,4,0,14,10,3,0,13,12,2,0,14,7,6,0,13,8,6,0,14,9,4,0,13,7,6,0,13,7,6,0,13,7,6,0,13,5,7,0,12,0,12,0,12,4,9,0,13,5,7,0,12,2,9,0,11,1,10,0,11,6,6,0,12,7,6,0,13,8,4,0,12,11,1,0,12
237525,00381500,Marshall University,Huntington,2021,7175.0,1,1,4,5,13,13,0.376,8118.0,0.7881,1100.0,11384.0,10054.0,2287.0,3287.0,1,0.5812,0.4188,0.978,1085.0,22.0,0.7082,0.5219,8552.0,19606.0,0.847,0.0556,0.0236,0.0131,2,-0.05517513826705289,0.006930006930006893,-0.009460737937559083,0.0957983193277312,0.004629629629629539,0.0,-0.08299883464974744,0.03695608980727205,0.0046992481203007586,0.012392853454507913,-0.0005899705014750234,-0.021126760563380365,-0.06349206349206349,0.29702970297029707,8,5,0,13,9,4,0,13,8,5,0,13,3,9,0,12,10,3,0,13,13,1,0,14,10,4,0,14,5,7,0,12,7,6,0,13,5,7,0,12,7,6,0,13,4,8,0,12,3,9,0,12,5,7,0,12,4,7,0,11,6,6,0,12,8,4,0,12,11,2,0,13,11,2,0,13,8,5,0,13
